Date,HomeTeam,AwayTeam,FormH,FormA,PositionH,PositionA,HSPG,ASPG,HSTPG,ASTPG,B365H,B365D,B365A,FTR
14/08/11,Stoke,Chelsea,average,poor,10,2,9.83,17.53,4.92,9.63,5.5,3.5,1.7,D
14/08/11,West Brom,Man United,average,good,18,1,13.76,15.25,7.55,8.61,6.5,4,1.53,A
15/08/11,Man City,Swansea,good,average,4,23,12.25,0.0,6.95,0.0,1.29,5,13,H
20/08/11,Arsenal,Liverpool,average,poor,3,6,15.12,13.05,8.77,7.27,2.5,3.25,2.9,A
20/08/11,Aston Villa,Blackburn,good,average,8,11,11.32,10.84,6.25,5.68,1.73,3.4,5.5,H
20/08/11,Chelsea,West Brom,average,average,2,18,17.56,13.77,9.65,7.56,1.3,5.5,10,H
20/08/11,Everton,QPR,good,poor,8,23,13.41,13.0,7.8,7.0,1.53,3.8,7,A
20/08/11,Sunderland,Newcastle,average,average,12,18,11.03,11.28,5.87,6.49,2.2,3.25,3.4,A
20/08/11,Swansea,Wigan,poor,good,25,16,8.0,12.55,5.0,6.88,2.1,3.3,3.6,D
21/08/11,Bolton,Man City,average,good,14,4,12.61,12.43,6.86,7.1,4.75,3.5,1.8,A
21/08/11,Norwich,Stoke,average,poor,23,9,13.0,9.78,3.0,4.9,2.6,3.3,2.75,D
21/08/11,Wolves,Fulham,good,good,14,8,9.88,11.03,5.42,6.09,2.38,3.25,3.1,H
22/08/11,Man United,Tottenham,good,good,1,4,15.19,15.22,8.56,8.8,1.67,3.75,5.5,H
27/08/11,Aston Villa,Wolves,good,good,6,14,11.29,9.97,6.24,5.44,2.1,3.25,3.75,D
27/08/11,Blackburn,Everton,average,average,10,7,10.83,13.42,5.68,7.79,3.3,3.25,2.25,A
27/08/11,Chelsea,Norwich,average,average,2,23,17.62,11.0,9.68,5.0,1.2,6.5,15,H
27/08/11,Liverpool,Bolton,average,average,5,13,13.05,12.53,7.28,6.82,1.4,4.5,8.5,H
27/08/11,Swansea,Sunderland,poor,average,24,11,10.0,11.08,5.5,5.86,2.38,3.3,3,D
27/08/11,Wigan,QPR,good,average,14,21,12.51,8.5,6.85,5.0,2.25,3.3,3.25,H
28/08/11,Man United,Arsenal,good,average,1,3,15.35,15.05,8.72,8.73,1.5,4.33,6.5,H
28/08/11,Newcastle,Fulham,good,average,16,8,11.3,10.99,6.58,6.06,2.1,3.25,3.75,H
28/08/11,Tottenham,Man City,good,good,4,3,15.29,12.49,8.84,7.13,2.88,3.3,2.5,A
28/08/11,West Brom,Stoke,poor,average,18,10,13.57,9.85,7.47,4.9,2.1,3.25,3.75,A
10/9/2011,Arsenal,Swansea,poor,average,4,23,15.1,11.67,8.78,5.67,1.36,4.75,9,H
10/9/2011,Bolton,Man United,average,good,12,1,12.46,15.47,6.78,8.8,9,4.5,1.4,A
10/9/2011,Everton,Aston Villa,good,good,6,7,13.36,11.34,7.74,6.23,2,3.4,3.8,D
10/9/2011,Man City,Wigan,good,good,3,14,12.61,12.52,7.19,6.89,1.17,7,17,H
10/9/2011,Stoke,Liverpool,good,good,9,6,9.81,13.1,4.85,7.3,3.25,3.3,2.25,H
10/9/2011,Sunderland,Chelsea,average,good,11,2,11.09,17.59,5.89,9.66,5,3.75,1.7,A
10/9/2011,Wolves,Tottenham,good,average,14,5,9.89,15.28,5.39,8.86,3,3.25,2.4,A
11/9/2011,Fulham,Blackburn,poor,poor,10,11,11.05,10.87,6.1,5.68,1.67,3.6,5.5,D
11/9/2011,Norwich,West Brom,average,poor,24,19,10.33,13.63,5.33,7.46,2.5,3.25,2.88,A
12/9/2011,QPR,Newcastle,average,good,23,18,12.0,11.34,6.33,6.63,2.4,3.25,3,D
17/09/11,Aston Villa,Newcastle,good,good,8,18,11.29,11.26,6.19,6.55,1.91,3.4,4.2,D
17/09/11,Blackburn,Arsenal,poor,average,10,4,10.86,15.14,5.67,8.78,4.2,3.4,1.91,H
17/09/11,Bolton,Norwich,poor,poor,12,22,12.55,12.0,6.86,5.25,1.8,3.6,4.6,A
17/09/11,Everton,Wigan,average,average,7,14,13.41,12.47,7.77,6.86,1.5,4,7,H
17/09/11,Swansea,West Brom,average,average,24,18,11.25,13.64,5.5,7.5,2.63,3.2,2.75,H
17/09/11,Wolves,QPR,average,average,14,23,9.89,12.5,5.4,6.0,1.91,3.4,4.2,A
18/09/11,Fulham,Man City,poor,good,10,3,11.07,12.74,6.13,7.22,6.5,3.8,1.57,D
18/09/11,Man United,Chelsea,good,good,1,2,15.44,17.57,8.8,9.64,1.83,3.5,4.5,H
18/09/11,Sunderland,Stoke,poor,good,12,9,11.13,9.72,5.9,4.8,2.4,3.2,3.1,H
18/09/11,Tottenham,Liverpool,average,good,5,6,15.3,13.19,8.89,7.35,2.63,3.4,2.63,H
24/09/11,Arsenal,Bolton,average,poor,4,14,15.25,12.48,8.86,6.86,1.44,4.5,7,H
24/09/11,Chelsea,Swansea,good,average,2,24,17.6,10.4,9.63,5.4,1.2,6.5,15,H
24/09/11,Liverpool,Wolves,average,poor,6,15,13.09,9.93,7.28,5.41,1.36,4.5,10,H
24/09/11,Man City,Everton,good,good,3,7,12.8,13.45,7.27,7.8,1.44,4.33,7.5,H
24/09/11,Newcastle,Blackburn,good,average,18,11,11.49,10.85,6.7,5.67,1.83,3.5,4.5,H
24/09/11,Stoke,Man United,good,good,9,1,9.72,15.4,4.8,8.78,6.5,4,1.53,D
24/09/11,West Brom,Fulham,average,average,19,10,13.63,11.11,7.51,6.19,2.3,3.25,3.25,D
24/09/11,Wigan,Tottenham,average,good,16,5,12.43,15.41,6.83,8.97,4,3.5,1.91,A
25/09/11,QPR,Aston Villa,average,average,23,8,13.4,11.27,7.2,6.14,2.3,3.25,3.2,D
26/09/11,Norwich,Sunderland,average,average,24,12,11.8,11.09,5.2,5.91,2.5,3.4,2.8,H
1/10/2011,Aston Villa,Wigan,average,poor,8,16,11.23,12.34,6.11,6.79,1.62,3.75,6,H
1/10/2011,Blackburn,Man City,average,good,11,3,10.77,12.87,5.61,7.28,6.5,3.75,1.57,A
1/10/2011,Everton,Liverpool,average,average,8,6,13.37,13.1,7.74,7.27,3.1,3.2,2.4,A
1/10/2011,Man United,Norwich,good,good,1,23,15.37,11.67,8.78,5.67,1.17,7,17,H
1/10/2011,Sunderland,West Brom,average,average,12,19,11.1,13.5,5.91,7.45,2.25,3.4,3.2,D
1/10/2011,Wolves,Newcastle,poor,good,14,17,9.94,11.66,5.41,6.73,2.5,3.25,2.88,A
2/10/2011,Bolton,Chelsea,poor,good,13,2,12.37,17.57,6.82,9.6,6.5,4,1.53,A
2/10/2011,Fulham,QPR,average,good,10,22,11.2,14.0,6.22,7.5,2,3.3,4,H
2/10/2011,Swansea,Stoke,average,average,22,9,9.5,9.77,5.17,4.84,2.63,3.25,2.75,H
2/10/2011,Tottenham,Arsenal,good,good,5,4,15.4,15.34,8.95,8.93,2.1,3.4,3.5,H
15/10/11,Chelsea,Everton,good,average,2,8,17.61,13.35,9.65,7.7,1.36,4.5,10,H
15/10/11,Liverpool,Man United,good,good,6,1,13.12,15.39,7.29,8.78,3,3.3,2.4,D
15/10/11,Man City,Aston Villa,good,good,3,7,12.94,11.29,7.34,6.16,1.33,5,10,H
15/10/11,Norwich,Swansea,good,good,21,21,11.86,9.43,5.71,5.14,2.2,3.3,3.4,H
15/10/11,QPR,Blackburn,average,average,22,10,14.43,10.7,7.86,5.59,1.83,3.5,4.5,D
15/10/11,Stoke,Fulham,poor,good,9,9,9.78,11.29,4.86,6.3,2.2,3.2,3.5,H
15/10/11,Wigan,Bolton,poor,poor,16,14,12.36,12.39,6.82,6.86,2.3,3.3,3.2,A
16/10/11,Arsenal,Sunderland,average,average,4,12,15.31,11.11,8.9,5.93,1.44,4.33,7.5,H
16/10/11,Newcastle,Tottenham,good,good,18,5,11.62,15.4,6.71,8.94,3,3.3,2.4,D
16/10/11,West Brom,Wolves,average,poor,19,15,13.36,10.12,7.36,5.49,2,3.3,4,H
22/10/11,Aston Villa,West Brom,average,good,7,19,11.25,13.43,6.15,7.43,2,3.3,4,A
22/10/11,Bolton,Sunderland,average,poor,13,12,12.4,11.07,6.9,5.9,2.2,3.2,3.5,A
22/10/11,Liverpool,Norwich,good,good,6,23,13.13,12.25,7.3,6.0,1.29,5.5,11,D
22/10/11,Newcastle,Wigan,good,poor,18,16,11.63,12.37,6.72,6.85,1.57,3.8,6.5,H
22/10/11,Wolves,Swansea,poor,average,15,25,10.15,9.75,5.55,5.0,2,3.4,3.8,D
23/10/11,Arsenal,Stoke,good,average,4,9,15.37,9.83,8.93,4.87,1.53,4,6.5,H
23/10/11,Blackburn,Tottenham,poor,good,12,5,10.69,15.35,5.63,8.93,4,3.5,1.91,A
23/10/11,Fulham,Everton,average,poor,10,8,11.2,13.3,6.24,7.66,2.25,3.25,3.3,A
23/10/11,Man United,Man City,good,good,1,3,15.32,12.96,8.71,7.37,2,3.4,3.8,A
23/10/11,QPR,Chelsea,average,good,24,2,14.13,17.49,7.63,9.6,9.5,5,1.33,H
29/10/11,Chelsea,Arsenal,good,good,2,4,17.45,15.29,9.56,8.88,1.62,4,5.5,A
29/10/11,Everton,Man United,average,average,7,1,13.27,15.28,7.65,8.71,4.5,3.6,1.8,A
29/10/11,Man City,Wolves,good,poor,3,15,13.04,10.27,7.42,5.64,1.17,7,19,H
29/10/11,Norwich,Blackburn,average,poor,23,12,12.22,10.79,6.44,5.66,1.91,3.6,4,D
29/10/11,Sunderland,Aston Villa,average,average,11,8,11.15,11.15,5.95,6.08,2.1,3.3,3.6,D
29/10/11,Swansea,Bolton,average,average,25,13,10.44,12.44,6.0,6.92,2.1,3.3,3.6,H
29/10/11,West Brom,Liverpool,good,good,19,6,13.32,13.27,7.38,7.39,4,3.3,2,A
29/10/11,Wigan,Fulham,poor,average,16,10,12.36,11.25,6.82,6.26,2.88,3.25,2.5,A
30/10/11,Tottenham,QPR,good,average,5,23,15.27,13.44,8.9,7.11,1.36,4.75,9,H
31/10/11,Stoke,Newcastle,average,good,9,17,9.78,11.66,4.84,6.79,2.1,3.2,3.8,A
5/11/2011,Arsenal,West Brom,good,good,4,17,15.27,13.25,8.87,7.35,1.4,4.5,8.5,H
5/11/2011,Aston Villa,Norwich,poor,good,8,21,11.14,12.3,6.07,6.4,1.83,3.5,4.5,H
5/11/2011,Blackburn,Chelsea,average,average,11,2,10.8,17.38,5.67,9.57,7.5,4.33,1.44,A
5/11/2011,Liverpool,Swansea,good,average,6,22,13.31,11.4,7.38,6.6,1.29,5.5,10,D
5/11/2011,Man United,Sunderland,average,average,1,10,15.19,11.17,8.67,5.98,1.25,5.5,13,H
5/11/2011,Newcastle,Everton,good,average,16,8,11.54,13.33,6.69,7.69,2.25,3.25,3.3,H
5/11/2011,QPR,Man City,average,good,23,3,13.3,13.09,7.2,7.44,10,5,1.33,A
6/11/2011,Bolton,Stoke,average,average,12,9,12.38,9.78,6.87,4.83,2.4,3.3,3,H
6/11/2011,Fulham,Tottenham,average,good,9,5,11.2,15.35,6.24,8.95,3.25,3.3,2.25,A
6/11/2011,Wolves,Wigan,poor,poor,14,15,10.26,12.43,5.59,6.85,1.91,3.3,4.33,H
19/11/11,Everton,Wolves,average,average,8,13,13.34,10.29,7.67,5.67,1.57,3.75,6.5,H
19/11/11,Man City,Newcastle,good,good,3,15,13.13,11.51,7.45,6.67,1.3,5.5,10,H
19/11/11,Norwich,Arsenal,average,good,21,4,12.0,15.23,6.45,8.85,5.5,3.6,1.67,A
19/11/11,Stoke,QPR,poor,average,9,22,9.77,13.73,4.84,7.36,1.83,3.5,4.5,A
19/11/11,Sunderland,Fulham,average,average,10,9,11.15,11.37,5.94,6.4,2.3,3.25,3.2,D
19/11/11,Swansea,Man United,good,good,23,1,11.18,15.18,6.27,8.68,6.5,4.2,1.5,A
19/11/11,West Brom,Bolton,average,average,18,13,13.16,12.47,7.29,6.98,2,3.4,3.8,H
19/11/11,Wigan,Blackburn,poor,poor,15,12,12.44,10.83,6.85,5.7,2.5,3.25,2.88,D
20/11/11,Chelsea,Liverpool,average,good,2,6,17.32,13.37,9.55,7.41,1.83,3.5,4.5,A
21/11/11,Tottenham,Aston Villa,good,average,5,8,15.27,11.15,8.94,6.07,1.57,4,6,H
26/11/11,Arsenal,Fulham,good,average,4,9,15.28,11.39,8.91,6.43,1.44,4.2,8,D
26/11/11,Bolton,Everton,average,average,13,7,12.42,13.33,6.97,7.69,3.1,3.25,2.38,A
26/11/11,Chelsea,Wolves,average,average,2,14,17.33,10.22,9.5,5.61,1.22,6,15,H
26/11/11,Man United,Newcastle,good,good,1,16,15.16,11.48,8.66,6.68,1.4,4.5,8.5,D
26/11/11,Norwich,QPR,poor,average,23,22,11.58,13.33,6.25,7.42,2.1,3.4,3.5,H
26/11/11,Stoke,Blackburn,poor,average,10,12,9.85,10.77,4.86,5.66,1.83,3.5,4.5,H
26/11/11,Sunderland,Wigan,average,poor,11,15,11.17,12.53,5.97,6.9,1.67,3.6,5.5,A
26/11/11,West Brom,Tottenham,average,good,18,5,13.22,15.32,7.32,8.94,4,3.6,1.91,A
27/11/11,Liverpool,Man City,good,good,6,3,13.32,13.11,7.36,7.47,2.75,3.2,2.63,D
27/11/11,Swansea,Aston Villa,average,average,24,8,11.0,11.08,6.25,6.01,2.2,3.25,3.4,D
3/12/2011,Aston Villa,Man United,average,good,8,1,11.06,15.25,5.99,8.71,5,3.6,1.73,A
3/12/2011,Blackburn,Swansea,poor,average,12,24,10.83,10.62,5.73,5.92,2.1,3.4,3.5,H
3/12/2011,Man City,Norwich,good,average,3,22,13.04,11.85,7.42,6.38,1.17,7,17,H
3/12/2011,Newcastle,Chelsea,average,good,16,2,11.41,17.33,6.67,9.52,3.5,3.4,2.1,A
3/12/2011,QPR,West Brom,average,average,23,18,13.31,13.14,7.15,7.27,2.25,3.3,3.25,D
3/12/2011,Tottenham,Bolton,good,average,5,13,15.41,12.37,9.0,6.97,1.3,5,12,H
3/12/2011,Wigan,Arsenal,average,good,15,4,12.47,15.34,6.87,8.94,6,4,1.57,A
4/12/2011,Everton,Stoke,good,average,7,9,13.38,9.83,7.76,4.87,1.67,3.6,5.5,A
4/12/2011,Wolves,Sunderland,average,poor,14,12,10.18,11.24,5.57,6.02,2.4,3.3,3,H
5/12/2011,Fulham,Liverpool,average,good,10,6,11.37,13.36,6.43,7.38,3.5,3.4,2.1,H
10/12/2011,Arsenal,Everton,good,good,4,7,15.34,13.35,8.96,7.72,1.53,4,6.5,H
10/12/2011,Bolton,Aston Villa,poor,poor,13,8,12.38,11.01,6.99,5.96,2.5,3.3,2.88,A
10/12/2011,Liverpool,QPR,average,average,6,22,13.4,13.36,7.4,6.93,1.33,5,10,H
10/12/2011,Man United,Wolves,good,average,1,13,15.2,10.23,8.67,5.62,1.22,6,15,H
10/12/2011,Norwich,Newcastle,average,poor,22,16,11.36,11.5,6.07,6.71,2.4,3.4,2.88,H
10/12/2011,Swansea,Fulham,poor,good,24,9,10.57,11.46,5.86,6.5,2.63,3.25,2.75,H
10/12/2011,West Brom,Wigan,average,average,18,15,13.17,12.41,7.33,6.83,1.67,3.8,5.25,A
11/12/2011,Stoke,Tottenham,good,good,8,5,9.8,15.52,4.86,9.08,3.75,3.5,2,H
11/12/2011,Sunderland,Blackburn,poor,average,11,10,11.31,10.87,6.09,5.77,1.83,3.5,4.5,H
12/12/2011,Chelsea,Man City,good,good,2,3,17.37,13.13,9.56,7.51,2.4,3.3,3,H
17/12/11,Blackburn,West Brom,average,poor,11,18,10.78,13.17,5.73,7.34,2.38,3.3,3,A
17/12/11,Everton,Norwich,average,good,7,22,13.28,11.47,7.64,6.4,1.62,3.75,6,D
17/12/11,Fulham,Bolton,average,poor,10,13,11.46,12.43,6.51,7.04,1.62,3.75,6,H
17/12/11,Newcastle,Swansea,poor,average,17,24,11.49,10.93,6.74,6.0,1.8,3.6,4.5,D
17/12/11,Wigan,Chelsea,good,good,15,2,12.35,17.32,6.8,9.53,9,4.75,1.36,D
17/12/11,Wolves,Stoke,average,good,14,9,10.24,9.8,5.65,4.88,2.5,3.25,2.88,A
18/12/11,Aston Villa,Liverpool,average,average,8,6,11.08,13.48,6.01,7.48,4.2,3.4,1.91,A
18/12/11,Man City,Arsenal,average,good,3,4,13.07,15.31,7.47,8.93,1.73,3.75,4.5,H
18/12/11,QPR,Man United,poor,good,25,1,12.87,15.27,6.6,8.77,7.5,4.33,1.44,A
18/12/11,Tottenham,Sunderland,good,average,5,11,15.51,11.43,9.11,6.15,1.36,4.75,9,H
20/12/11,Blackburn,Bolton,average,poor,12,13,10.85,12.45,5.82,7.03,2.1,3.4,3.5,A
20/12/11,Wolves,Norwich,average,average,14,23,10.24,11.19,5.64,6.06,2,3.5,3.75,D
21/12/11,Aston Villa,Arsenal,average,good,8,4,11.13,15.27,6.03,8.92,5,3.6,1.73,A
21/12/11,Everton,Swansea,poor,average,7,24,13.44,10.44,7.73,5.63,1.57,3.75,6.5,H
21/12/11,Fulham,Man United,good,good,10,1,11.51,15.32,6.53,8.8,5,3.6,1.73,A
21/12/11,Man City,Stoke,good,good,3,9,13.09,9.78,7.49,4.87,1.22,6,15,H
21/12/11,Newcastle,West Brom,poor,average,17,19,11.59,13.17,6.72,7.31,2,3.5,3.75,A
21/12/11,QPR,Sunderland,poor,average,24,11,12.75,11.39,6.38,6.13,2.5,3.3,2.88,A
21/12/11,Wigan,Liverpool,average,good,15,6,12.38,13.54,6.8,7.53,7,4,1.5,D
22/12/11,Tottenham,Chelsea,good,good,5,2,15.52,17.24,9.14,9.48,2.6,3.4,2.7,D
26/12/11,Bolton,Newcastle,average,poor,13,17,12.4,11.76,7.01,6.8,2.5,3.4,2.8,A
26/12/11,Chelsea,Fulham,good,average,2,10,17.27,11.53,9.48,6.55,1.3,5,12,D
26/12/11,Liverpool,Blackburn,good,poor,6,12,13.59,10.91,7.56,5.83,1.25,5.5,13,D
26/12/11,Man United,Wigan,good,good,1,15,15.3,12.41,8.84,6.84,1.14,7.5,21,H
26/12/11,Stoke,Aston Villa,good,average,9,8,9.7,11.12,4.82,6.01,1.91,3.4,4.2,D
26/12/11,Sunderland,Everton,good,average,11,7,11.45,13.43,6.2,7.71,2.4,3.25,3,D
26/12/11,West Brom,Man City,good,good,18,3,13.18,13.16,7.33,7.58,7,4.5,1.44,D
27/12/11,Arsenal,Wolves,good,poor,4,14,15.19,10.32,8.89,5.68,1.22,6,15,D
27/12/11,Norwich,Tottenham,good,average,23,5,11.59,15.52,6.53,9.15,4.5,3.6,1.8,A
27/12/11,Swansea,QPR,average,poor,24,25,10.06,13.0,5.53,6.53,2,3.4,3.8,D
30/12/11,Liverpool,Newcastle,good,average,6,17,13.74,11.77,7.62,6.8,1.53,4,6.5,H
31/12/11,Arsenal,QPR,average,poor,4,25,15.28,12.94,8.98,6.56,1.25,5.5,13,H
31/12/11,Bolton,Wolves,average,average,13,14,12.31,10.28,6.97,5.66,2.2,3.25,3.4,D
31/12/11,Chelsea,Aston Villa,average,poor,2,8,17.34,11.11,9.54,5.99,1.29,5,13,A
31/12/11,Man United,Blackburn,good,poor,1,12,15.32,10.85,8.84,5.79,1.13,8,26,A
31/12/11,Norwich,Fulham,average,average,23,10,11.39,11.5,6.39,6.54,2.6,3.25,2.75,D
31/12/11,Stoke,Wigan,average,average,9,15,9.67,12.37,4.79,6.82,1.67,3.6,5.5,D
31/12/11,Swansea,Tottenham,average,good,24,5,9.89,15.56,5.44,9.14,5.5,3.6,1.67,D
1/1/2012,Sunderland,Man City,average,good,11,3,11.46,13.21,6.22,7.6,6.5,4,1.53,H
1/1/2012,West Brom,Everton,good,good,18,7,13.07,13.39,7.25,7.66,2.6,3.25,2.75,A
2/1/2012,Aston Villa,Swansea,average,average,8,24,11.12,10.11,6.02,5.58,1.83,3.4,4.75,A
2/1/2012,Blackburn,Stoke,average,average,12,9,10.84,9.69,5.78,4.77,2.5,3.25,2.88,A
2/1/2012,Fulham,Arsenal,average,good,10,4,11.49,15.28,6.54,8.96,4,3.5,1.91,H
2/1/2012,QPR,Norwich,poor,average,25,24,12.58,11.74,6.37,6.53,2.1,3.4,3.5,A
2/1/2012,Wolves,Chelsea,average,average,14,2,10.25,17.33,5.65,9.49,6,4,1.57,A
3/1/2012,Man City,Liverpool,average,good,3,6,13.34,13.76,7.63,7.61,1.91,3.4,4.2,H
3/1/2012,Tottenham,West Brom,good,average,5,18,15.52,13.02,9.12,7.16,1.33,5,10,H
3/1/2012,Wigan,Sunderland,average,good,15,11,12.35,11.42,6.81,6.21,2.63,3.25,2.75,A
4/1/2012,Everton,Bolton,good,average,7,13,13.38,12.32,7.66,6.99,1.5,4,7,A
4/1/2012,Newcastle,Man United,average,good,17,1,11.65,15.43,6.72,8.88,5,3.6,1.73,H
11/1/2012,Tottenham,Everton,good,average,5,7,15.57,13.35,9.17,7.62,1.53,3.8,7,H
14/01/12,Aston Villa,Everton,average,average,8,7,11.1,13.32,5.98,7.58,2.4,3.25,3,D
14/01/12,Blackburn,Fulham,average,good,12,10,10.88,11.59,5.79,6.55,3,3.3,2.38,H
14/01/12,Chelsea,Sunderland,average,good,2,11,17.3,11.41,9.5,6.24,1.4,4.5,8.5,H
14/01/12,Liverpool,Stoke,average,good,6,9,13.8,9.68,7.64,4.75,1.4,4.33,9,D
14/01/12,Man United,Bolton,average,average,1,13,15.33,12.31,8.85,6.99,1.14,8,17,H
14/01/12,Tottenham,Wolves,good,average,5,14,15.55,10.24,9.15,5.65,1.25,5.5,13,D
14/01/12,West Brom,Norwich,poor,average,18,23,12.93,11.8,7.07,6.5,2,3.4,3.8,A
15/01/12,Newcastle,QPR,good,poor,17,24,11.62,12.4,6.71,6.35,1.73,3.6,5,H
15/01/12,Swansea,Arsenal,good,average,23,4,10.0,15.3,5.5,8.97,4.75,3.5,1.8,H
16/01/12,Wigan,Man City,poor,average,15,3,12.43,13.3,6.84,7.64,9,4.33,1.4,A
21/01/12,Bolton,Liverpool,average,average,13,6,12.3,13.79,6.97,7.61,6,3.75,1.62,H
21/01/12,Everton,Blackburn,poor,good,7,12,13.26,10.92,7.55,5.85,1.53,4,6.5,D
21/01/12,Fulham,Newcastle,average,good,10,17,11.65,11.58,6.56,6.66,2,3.4,3.8,H
21/01/12,Norwich,Chelsea,good,good,22,2,11.57,17.34,6.38,9.51,5.5,4,1.62,D
21/01/12,QPR,Wigan,poor,poor,25,15,12.52,12.37,6.48,6.81,2,3.4,3.8,H
21/01/12,Stoke,West Brom,good,poor,9,18,9.61,12.98,4.71,7.08,1.91,3.4,4.2,A
21/01/12,Sunderland,Swansea,good,good,11,24,11.38,9.95,6.22,5.48,1.91,3.4,4.2,H
21/01/12,Wolves,Aston Villa,average,average,14,8,10.19,11.16,5.62,6.03,2.5,3.25,2.88,A
22/01/12,Arsenal,Man United,average,average,4,1,15.29,15.37,8.97,8.86,2.8,3.4,2.5,A
22/01/12,Man City,Tottenham,good,good,3,5,13.29,15.62,7.64,9.15,1.91,3.6,4,H
31/01/12,Everton,Man City,average,good,7,3,13.28,13.29,7.55,7.63,4.33,3.5,1.85,H
31/01/12,Man United,Stoke,good,average,1,9,15.31,9.61,8.82,4.69,1.33,5,10,H
31/01/12,Swansea,Chelsea,good,good,24,2,10.0,17.36,5.41,9.5,4,3.25,2,D
31/01/12,Tottenham,Wigan,average,poor,5,15,15.58,12.34,9.13,6.79,1.22,6,15,H
31/01/12,Wolves,Liverpool,poor,poor,14,6,10.21,13.77,5.65,7.61,5,3.8,1.7,A
1/2/2012,Aston Villa,QPR,average,average,8,25,11.16,12.68,6.02,6.55,1.8,3.5,4.75,D
1/2/2012,Blackburn,Newcastle,average,good,12,17,10.95,11.63,5.87,6.7,2.63,3.3,2.7,A
1/2/2012,Bolton,Arsenal,good,poor,13,5,12.33,15.26,6.98,8.94,5,3.75,1.7,D
1/2/2012,Fulham,West Brom,good,average,10,18,11.63,13.02,6.56,7.07,1.83,3.5,4.5,D
1/2/2012,Sunderland,Norwich,good,good,11,22,11.34,11.27,6.17,6.23,1.91,3.5,4.2,H
4/2/2012,Arsenal,Blackburn,poor,average,5,12,15.26,11.07,8.92,5.93,1.29,5.5,11,H
4/2/2012,Man City,Fulham,good,average,3,10,13.32,11.65,7.67,6.56,1.3,5.5,10,H
4/2/2012,Norwich,Bolton,average,average,22,13,11.3,12.34,6.13,6.99,2,3.5,3.75,H
4/2/2012,QPR,Wolves,average,poor,25,14,12.26,10.16,6.39,5.61,1.91,3.6,4,A
4/2/2012,Stoke,Sunderland,poor,good,9,11,9.6,11.32,4.68,6.17,2.25,3.25,3.3,A
4/2/2012,West Brom,Swansea,average,average,18,24,13.05,9.87,7.13,5.39,2.1,3.3,3.6,A
4/2/2012,Wigan,Everton,poor,good,15,7,12.31,13.23,6.78,7.52,3.5,3.4,2.1,D
5/2/2012,Chelsea,Man United,good,good,2,1,17.38,15.26,9.51,8.8,2.5,3.3,2.88,D
5/2/2012,Newcastle,Aston Villa,good,good,17,8,11.59,11.28,6.67,6.11,2,3.4,3.8,H
6/2/2012,Liverpool,Tottenham,average,average,6,5,13.86,15.63,7.68,9.17,2,3.4,3.8,D
11/2/2012,Blackburn,QPR,poor,average,12,24,10.99,12.29,5.9,6.46,2.38,3.3,3,H
11/2/2012,Bolton,Wigan,average,poor,13,15,12.32,12.21,6.98,6.72,2,3.5,3.75,A
11/2/2012,Everton,Chelsea,good,average,7,2,13.18,17.4,7.48,9.51,3.25,3.3,2.25,H
11/2/2012,Fulham,Stoke,average,poor,11,10,11.64,9.59,6.57,4.69,1.91,3.5,4,H
11/2/2012,Man United,Liverpool,good,average,1,6,15.25,13.87,8.81,7.7,1.85,3.6,4.33,H
11/2/2012,Sunderland,Arsenal,good,average,10,4,11.25,15.31,6.13,8.94,3.5,3.4,2.1,A
11/2/2012,Swansea,Norwich,average,average,22,21,10.08,11.75,5.5,6.25,1.83,3.5,4.5,A
11/2/2012,Tottenham,Newcastle,average,good,5,17,15.56,11.66,9.14,6.69,1.44,4.33,7.5,H
12/2/2012,Aston Villa,Man City,average,good,8,3,11.3,13.35,6.13,7.69,5.5,3.6,1.67,A
12/2/2012,Wolves,West Brom,average,average,14,18,10.2,13.13,5.61,7.19,2.5,3.25,2.88,A
25/02/12,Chelsea,Bolton,average,poor,2,13,17.31,12.33,9.49,6.99,1.29,5.5,11,H
25/02/12,Man City,Blackburn,good,average,3,12,13.39,10.95,7.71,5.89,1.17,7,17,H
25/02/12,Newcastle,Wolves,good,average,17,14,11.59,10.2,6.63,5.63,1.57,4,6,D
25/02/12,QPR,Fulham,poor,average,23,9,12.8,11.63,6.72,6.54,2.63,3.25,2.75,A
25/02/12,West Brom,Sunderland,average,good,17,10,13.33,11.22,7.33,6.12,2.4,3.25,3,H
25/02/12,Wigan,Aston Villa,average,poor,15,8,12.19,11.28,6.71,6.12,2.75,3.25,2.63,D
26/02/12,Arsenal,Tottenham,good,good,4,5,15.26,15.58,8.93,9.14,2.5,3.4,2.75,H
26/02/12,Norwich,Man United,good,good,20,1,12.0,15.21,6.44,8.78,6.5,4,1.53,A
26/02/12,Stoke,Swansea,poor,average,11,21,9.61,10.32,4.68,5.64,2.1,3.4,3.5,H
3/3/2012,Blackburn,Aston Villa,average,poor,12,8,10.86,11.26,5.85,6.09,2.38,3.4,3,D
3/3/2012,Liverpool,Arsenal,average,good,6,4,13.82,15.31,7.68,8.97,2,3.5,3.75,A
3/3/2012,Man City,Bolton,good,poor,3,13,13.45,12.28,7.76,6.93,1.13,8.5,21,H
3/3/2012,QPR,Everton,poor,good,23,7,12.96,13.15,6.77,7.48,3.1,3.25,2.38,D
3/3/2012,Stoke,Norwich,average,good,10,20,9.61,12.15,4.7,6.46,1.83,3.5,4.5,H
