num;Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;GBH;GBD;GBA;IWH;IWD;IWA;LBH;LBD;LBA;SBH;SBD;SBA;WHH;WHD;WHA;SJH;SJD;SJA;VCH;VCD;VCA;BSH;BSD;BSA;Bb1X2;BbMxH;BbAvH;BbMxD;BbAvD;BbMxA;BbAvA;BbOU;BbMx>2.5;BbAv>2.5;BbMx<2.5;BbAv<2.5;BbAH;BbAHh;BbMxAHH;BbAvAHH;BbMxAHA;BbAvAHA
1;E0;13.09.2009;Birmingham;Aston Villa;0;1;A;0;0;D;11;12;7;5;10;20;7;1;1;2;0;0;03.Nis;Mar.25;Þub.25;3;03.Þub;02.Þub;03.Þub;03.Þub;02.Þub;3;03.Þub;02.Mar;03.Mar;03.Þub;Þub.25;03.Þub;03.Þub;02.Oca;03.Nis;03.Þub;02.Þub;Mar.25;Mar.25;Þub.25;03.Oca;03.Þub;Þub.25;03.Oca;03.Þub;02.Mar;40;Mar.69;Mar.28;03.Nis;Mar.25;02.Mar;02.Þub;30;Þub.35;Þub.18;Oca.72;Oca.63;21;0;Þub.52;Þub.32;Oca.62;Oca.56
1;E0;13.09.2009;Fulham;Everton;2;1;H;0;1;A;14;6;8;6;6;10;5;3;1;0;0;0;02.Haz;03.Þub;02.Aðu;02.Nis;Mar.15;02.Tem;02.Haz;03.Oca;02.Tem;02.Nis;03.Þub;Þub.85;02.May;03.Mar;02.Aðu;02.Mar;03.Þub;02.Aðu;Þub.62;03.Þub;02.Tem;02.Haz;03.Þub;Þub.75;02.Haz;03.Þub;Þub.62;02.May;03.Þub;02.Aðu;40;Þub.74;Þub.53;03.Mar;03.Þub;03.Oca;Þub.78;30;Þub.55;Þub.24;Oca.65;01.Haz;22;0;Oca.94;Oca.81;02.May;Oca.96
1;E0;19.09.2009;Arsenal;Wigan;4;0;H;1;0;H;23;8;11;5;6;18;6;4;2;2;0;0;Oca.25;05.May;13;Oca.25;5;10;Oca.22;05.May;13;Oca.22;05.Mar;13;Oca.22;06.May;11;01.Þub;05.Þub;13;Oca.22;05.May;15;Oca.22;05.May;15;Oca.25;05.May;10;Oca.29;Nis.75;12;39;Oca.29;Oca.24;6;May.47;16.43;Ara.96;32;Oca.66;01.Haz;02.Nis;Þub.24;21;0;01.Haz;01.Nis;Ara.29;Eki.13
1;E0;19.09.2009;Aston Villa;Portsmouth;2;0;H;2;0;H;7;17;5;12;17;12;7;5;2;0;0;0;01.Nis;04.Þub;10;Oca.35;4;9;01.Nis;4;9;Oca.43;4;07.Haz;Oca.36;04.May;9;Oca.33;04.Þub;9;01.Nis;04.Þub;9;01.Nis;04.Oca;09.May;01.Nis;4;08.May;Oca.44;03.Aðu;9;39;Oca.44;01.Nis;04.May;Nis.13;Kas.38;09.Eyl;32;Oca.93;Oca.84;02.Oca;Oca.91;22;0;01.Oca;01.Aðu;8;Haz.83
1;E0;19.09.2009;Bolton;Stoke;1;1;D;0;0;D;11;10;5;6;6;11;4;6;2;2;0;0;02.Oca;Mar.25;Mar.75;2;Mar.15;03.May;02.May;Mar.25;03.May;02.Oca;Mar.25;03.Nis;02.Oca;Mar.25;03.Haz;02.May;03.Þub;03.Mar;02.May;Mar.25;Mar.75;02.Oca;Mar.25;03.Haz;02.Oca;03.Þub;03.Nis;02.Oca;03.Oca;Mar.75;39;Þub.17;02.Eyl;Mar.32;Mar.24;Mar.96;Mar.55;32;Þub.27;02.Ara;Oca.74;Oca.67;22;0;Oca.54;Oca.49;Þub.83;Þub.52
1;E0;19.09.2009;Burnley;Sunderland;3;1;H;1;1;D;10;8;3;5;4;15;4;4;0;3;0;0;Þub.88;Mar.25;02.May;02.Tem;03.Þub;02.Nis;Þub.75;03.Þub;02.May;Þub.55;03.Þub;Þub.65;02.Aðu;03.Mar;02.May;Þub.65;03.Oca;02.May;Þub.88;03.Þub;02.May;Þub.75;03.Mar;02.May;02.Tem;03.Þub;02.May;02.Eyl;03.Þub;02.Nis;39;Þub.99;Þub.76;03.Mar;Mar.22;03.Oca;Þub.53;32;Þub.19;02.Eyl;Oca.78;Oca.69;22;0;02.Oca;2;Oca.92;Oca.79
1;E0;19.09.2009;Hull;Birmingham;0;1;A;0;0;D;16;14;11;9;15;13;10;8;0;2;0;0;02.Nis;Mar.25;3;02.Mar;03.Oca;02.Eyl;02.Nis;03.Þub;Þub.85;02.Mar;03.Þub;3;02.Mar;03.Mar;03.Oca;02.Mar;03.Þub;02.Aðu;Þub.38;Mar.25;3;Þub.38;Mar.25;3;02.Nis;03.Þub;02.Eyl;02.Nis;03.Þub;3;39;Þub.53;Þub.35;03.Mar;Mar.22;Mar.25;03.Oca;32;02.Nis;Þub.17;Oca.68;Oca.64;23;0;Oca.78;01.Tem;Þub.18;02.Oca
1;E0;19.09.2009;West Ham;Liverpool;2;3;A;2;2;D;8;19;5;15;13;17;4;4;3;3;0;0;06.May;4;Oca.53;Haz.25;Mar.95;Oca.45;6;4;01.May;6;03.Tem;Oca.55;6;Mar.75;Oca.57;6;Mar.75;01.May;06.May;03.Aðu;Oca.53;06.May;4;Oca.53;06.May;03.Haz;Oca.53;6;Mar.75;Oca.57;39;Haz.76;Haz.32;Nis.16;03.Aðu;Oca.59;Oca.54;32;02.Oca;Oca.88;Oca.95;Oca.87;22;0;05.May;Nis.57;01.Þub;Oca.17
1;E0;20.09.2009;Chelsea;Tottenham;3;0;H;1;0;H;25;9;15;4;7;9;11;3;0;2;0;0;01.May;4;7;01.Nis;04.May;7;01.May;Mar.75;7;Oca.55;03.Tem;6;01.May;4;7;Oca.45;03.Eyl;06.May;Oca.44;04.Þub;07.May;Oca.53;4;06.May;01.May;03.Haz;06.May;01.May;03.Aðu;7;39;Oca.53;Oca.49;Nis.31;Mar.93;Aðu.16;07.Nis;31;Oca.93;Oca.82;02.Þub;Oca.94;21;-1;Oca.93;Oca.86;02.Haz;2
1;E0;20.09.2009;Everton;Blackburn;3;0;H;1;0;H;18;7;11;4;15;18;6;2;1;2;0;0;01.Aðu;03.Mar;5;Oca.65;03.Nis;5;Oca.75;03.Mar;5;Oca.75;03.May;04.Haz;01.Aðu;03.May;04.May;01.Tem;03.Nis;04.May;01.Aðu;03.Nis;04.Haz;01.Aðu;03.May;04.May;Oca.83;Mar.25;Nis.33;Oca.83;03.Mar;04.May;39;Oca.84;Oca.77;03.May;03.Nis;May.37;Nis.75;31;02.Oca;Oca.97;Oca.92;Oca.78;21;0;Oca.35;01.Mar;Mar.59;Mar.26
1;E0;20.09.2009;Man United;Man City;4;3;H;1;1;D;21;10;11;6;15;14;11;1;2;2;0;0;Oca.57;4;6;01.Haz;Mar.55;05.Oca;01.Haz;Mar.75;05.May;01.Haz;03.Haz;05.Haz;Oca.62;Mar.75;05.May;Oca.57;03.Haz;May.25;Oca.62;Mar.75;05.May;Oca.62;Mar.75;05.May;01.Haz;03.Haz;05.May;Oca.57;Mar.75;6;38;Oca.62;Oca.59;04.Mar;Mar.82;Haz.55;May.59;31;Oca.93;Oca.82;02.Nis;Oca.93;21;0;Oca.22;01.Þub;Nis.55;04.Eyl
1;E0;20.09.2009;Wolves;Fulham;2;1;H;1;0;H;12;3;4;1;14;11;3;3;1;1;0;0;02.May;Mar.25;Þub.88;02.Nis;03.Oca;Þub.75;02.May;03.Þub;Þub.75;02.Nis;03.Þub;Þub.85;02.Haz;03.Mar;Þub.62;02.May;03.Þub;02.Haz;02.May;03.Þub;Þub.88;02.May;Mar.25;02.Aðu;02.May;03.Þub;02.Tem;02.May;03.Þub;Þub.75;39;02.Tem;Þub.51;Mar.45;Mar.21;Þub.96;Þub.79;31;Þub.33;02.Þub;Oca.67;Oca.62;21;0;Oca.92;01.Aðu;02.Aðu;Oca.99
1;E0;26.09.2009;Birmingham;Bolton;1;2;A;0;1;A;12;10;6;4;9;17;8;4;2;1;0;0;02.Þub;Mar.25;03.Nis;Þub.15;Mar.15;Mar.15;02.Þub;03.Þub;03.Þub;02.Oca;Mar.25;03.Nis;Þub.25;Mar.25;Mar.25;02.Þub;03.Þub;3;02.Þub;03.Mar;Mar.25;02.Þub;Mar.25;03.Mar;02.Oca;03.Þub;03.Þub;02.Þub;03.Oca;03.Nis;38;Þub.32;02.Þub;Mar.45;Mar.23;03.May;Mar.28;32;Þub.51;Þub.26;Oca.64;Oca.59;25;0;Oca.64;Oca.57;02.May;Þub.32
1;E0;26.09.2009;Blackburn;Aston Villa;2;1;H;1;1;D;15;10;7;5;14;11;6;5;2;3;1;0;03.Oca;Mar.25;Þub.38;3;03.Þub;02.Þub;3;03.Þub;02.Mar;Þub.85;03.Þub;02.Nis;03.Oca;Mar.25;02.Mar;02.Aðu;03.Þub;02.Mar;03.Oca;03.Mar;Þub.25;3;Mar.25;Þub.38;02.Eyl;Mar.25;02.Þub;3;03.Þub;Þub.38;38;Mar.24;3;03.May;Mar.25;Þub.45;Þub.34;32;Þub.13;2;Oca.85;Oca.76;25;0;Þub.26;02.Kas;Oca.74;Oca.68
1;E0;26.09.2009;Fulham;Arsenal;0;1;A;0;0;D;18;14;12;4;14;11;4;6;4;0;0;0;06.May;4;Oca.53;May.65;Mar.85;01.May;6;Mar.75;Oca.55;6;03.Tem;Oca.55;06.May;03.Haz;Oca.57;05.May;03.Haz;Oca.55;07.May;Mar.75;01.May;6;03.Aðu;Oca.57;05.May;03.Haz;Oca.57;06.May;03.Haz;Oca.57;38;Tem.27;Haz.32;04.Tem;Mar.74;01.Haz;Oca.55;32;Oca.89;Oca.82;02.Oca;Oca.93;24;0;May.15;Nis.49;Oca.21;Oca.18
1;E0;26.09.2009;Liverpool;Hull;6;1;H;2;1;H;22;7;14;3;10;3;13;2;1;4;0;0;Oca.14;07.May;23;Oca.15;Haz.25;13.May;Oca.15;06.May;19;Oca.15;06.May;15;Oca.14;07.May;17;01.Ara;06.May;17;Oca.14;7;19;Oca.14;07.May;19;01.Ara;06.May;17;Oca.17;06.May;21;37;Oca.17;Oca.15;08.Þub;7;29;18.44;32;Oca.53;01.May;Þub.67;Þub.48;22;0;01.Þub;01.Oca;21.58;14.54
1;E0;26.09.2009;Portsmouth;Everton;0;1;A;0;1;A;16;12;12;8;14;17;5;6;0;3;0;0;04.Þub;03.Nis;Oca.91;03.May;03.Mar;Oca.95;4;03.Mar;01.Eyl;03.Eyl;03.Mar;01.Eyl;Nis.33;03.May;Oca.83;03.Haz;03.Mar;Oca.91;4;03.Mar;Oca.95;4;03.Mar;Oca.95;Mar.75;Mar.25;Oca.91;03.Eyl;03.Nis;Oca.95;38;Nis.33;Mar.95;Mar.64;Mar.38;2;Oca.92;32;Þub.16;2;Oca.83;Oca.76;24;0;03.Kas;Þub.74;Oca.46;Oca.41
1;E0;26.09.2009;Stoke;Man United;0;2;A;0;0;D;2;13;1;7;9;8;2;7;1;1;0;0;08.May;04.May;01.Nis;Aðu.75;04.May;01.Mar;08.May;4;01.Nis;07.May;04.Mar;01.Nis;10;04.May;Oca.33;8;04.Þub;Oca.35;9;04.May;Oca.36;9;04.May;Oca.36;07.May;4;01.Nis;08.May;Nis.33;01.Nis;38;10;Aðu.63;Nis.81;Nis.39;Oca.42;Oca.37;32;Oca.96;Oca.86;Oca.98;Oca.89;23;0;Tem.58;Haz.54;01.Kas;01.Oca
1;E0;26.09.2009;Tottenham;Burnley;5;0;H;2;0;H;18;10;12;7;10;14;2;7;1;1;0;0;Oca.33;5;10;Oca.35;04.May;Tem.25;Oca.33;04.May;09.May;Oca.35;04.May;08.May;01.Mar;5;10;Oca.33;04.May;8;Oca.33;04.Aðu;9;Oca.33;5;9;01.Mar;04.May;09.May;Oca.33;Nis.75;10;38;Oca.36;Oca.33;May.51;04.Aðu;Kas.75;Eyl.36;32;Oca.65;Oca.61;Þub.41;Þub.23;23;0;01.Oca;01.Aðu;8;Tem.35
1;E0;26.09.2009;Wigan;Chelsea;3;1;H;1;0;H;15;14;9;8;11;11;4;7;1;2;0;1;10;5;Oca.33;08.May;04.Haz;01.Mar;09.May;04.May;Oca.33;08.May;04.May;Oca.35;11;5;Oca.29;10;04.May;Oca.28;10;5;01.Mar;11;5;01.Mar;09.May;04.May;01.Mar;11;04.May;Oca.33;38;13;Eki.26;May.43;Nis.76;Oca.35;Oca.31;32;Oca.93;Oca.85;02.Oca;01.Eyl;23;0;Eyl.19;Tem.72;01.Aðu;01.Tem
1;E0;27.09.2009;Sunderland;Wolves;5;2;H;1;0;H;10;15;8;11;18;11;7;8;1;3;0;0;Oca.73;03.Haz;5;01.Tem;Mar.35;04.Haz;Oca.73;03.May;Nis.75;Oca.75;03.May;04.Haz;Oca.73;03.May;5;01.Tem;03.Nis;04.May;01.Tem;03.Haz;5;Oca.73;03.May;5;Oca.67;03.Nis;5;Oca.73;03.May;5;38;Oca.76;Oca.72;Mar.91;03.May;May.45;Nis.95;31;02.May;Oca.93;Oca.91;Oca.82;23;0;Oca.29;Oca.26;Mar.85;Mar.59
1;E0;28.09.2009;Man City;West Ham;3;1;H;2;1;H;20;12;12;8;18;14;11;5;1;1;0;0;Oca.44;Nis.33;07.May;01.Nis;4;Tem.25;Oca.45;4;7;Oca.45;4;7;01.Nis;04.May;8;01.Nis;04.Þub;7;01.Nis;Nis.33;8;01.Nis;04.May;8;01.Nis;4;07.May;Oca.44;03.Eyl;08.May;36;Oca.47;Oca.42;Nis.62;Nis.18;08.May;Tem.73;30;Oca.77;Oca.68;02.Þub;02.Eyl;22;0;Oca.14;01.Ara;06.May;May.64
1;E0;03.10.2009;Bolton;Tottenham;2;2;D;1;1;D;12;17;9;9;15;16;5;6;2;1;0;0;03.Aðu;03.Haz;Oca.95;03.Aðu;03.May;01.Aðu;03.Tem;03.Nis;Oca.95;03.Haz;03.Mar;2;4;03.Nis;Oca.91;03.Haz;03.Mar;Oca.91;4;03.Nis;Oca.91;4;03.May;Oca.91;Mar.75;03.Nis;Oca.91;4;03.Mar;Oca.95;33;04.Þub;Mar.88;Mar.68;Mar.44;02.Nis;Oca.93;25;Oca.78;Oca.73;Þub.14;02.Oca;19;0;Þub.88;Þub.77;Oca.43;Oca.39
1;E0;03.10.2009;Burnley;Birmingham;2;1;H;0;0;D;15;10;13;6;17;11;8;4;0;3;0;0;02.Mar;Mar.25;03.Þub;02.Þub;03.Þub;3;Þub.25;Mar.25;03.Oca;02.Mar;03.Mar;02.Eyl;02.Þub;03.Mar;03.Mar;Þub.25;03.Þub;02.Eyl;02.Oca;03.Þub;3;Þub.25;Mar.25;03.Þub;02.Þub;03.Þub;03.Þub;Þub.25;03.Þub;03.Mar;32;Þub.34;Þub.26;Mar.35;Mar.24;03.May;Mar.19;24;Þub.27;02.Ara;Oca.69;Oca.65;19;0;Oca.65;01.Haz;Þub.45;Þub.22
1;E0;03.10.2009;Hull;Wigan;2;1;H;0;0;D;11;13;6;5;14;8;4;2;0;2;0;0;Þub.88;03.Mar;02.May;02.Haz;Mar.25;Þub.45;02.Tem;Mar.25;02.May;02.Haz;03.Þub;02.Haz;Þub.88;03.Mar;02.Nis;02.Haz;03.Þub;02.May;Þub.62;03.Þub;02.Mar;Þub.75;03.Mar;02.May;Þub.75;03.Mar;02.Nis;Þub.75;03.Þub;02.May;33;3;Þub.79;Mar.45;Mar.27;Þub.57;Þub.49;25;02.Oca;Oca.97;Oca.82;Oca.76;20;0;02.Kas;Oca.96;Oca.86;Oca.79
1;E0;03.10.2009;Man United;Sunderland;2;2;D;0;1;A;17;4;9;3;11;15;14;1;2;3;0;1;01.Þub;06.May;15;Oca.18;6;11;01.Þub;6;13;Oca.17;6;15;01.Þub;06.May;13;Oca.18;6;12;Oca.17;05.May;12;Oca.18;06.May;15;01.Þub;6;11;01.Þub;6;13;32;Oca.21;01.Þub;7;Haz.18;17;14.34;25;Oca.57;Oca.52;Þub.63;Þub.38;17;0;01.Nis;01.Þub;12;Eki.78
1;E0;03.10.2009;Wolves;Portsmouth;0;1;A;0;1;A;11;12;5;8;8;12;8;6;1;2;0;0;2;03.Nis;03.Aðu;Oca.95;03.Nis;03.Nis;02.Oca;Mar.25;03.Nis;02.Þub;03.Mar;03.Oca;2;03.Nis;Mar.75;02.Oca;03.Þub;03.Þub;Oca.91;Mar.25;03.Nis;02.Oca;03.Nis;03.Nis;02.Oca;Mar.25;Mar.25;02.Oca;03.Þub;Mar.25;32;Þub.15;02.Tem;Mar.46;Mar.33;4;Mar.52;25;Þub.25;02.Ara;Oca.71;Oca.66;18;0;Oca.53;Oca.49;Þub.69;Þub.46
1;E0;04.10.2009;Arsenal;Blackburn;6;2;H;3;2;H;24;7;18;7;9;10;8;1;1;1;0;0;01.Þub;06.May;15;Oca.18;06.May;11;Oca.22;6;11;01.Þub;05.May;14;01.Þub;06.May;13;Oca.22;05.May;10;01.Þub;5;11;Oca.22;6;13;01.Þub;6;11;Oca.22;05.May;13;33;Oca.25;Oca.22;06.Eyl;May.88;16.Aðu;13.Þub;25;Oca.58;Oca.52;02.May;Þub.39;18;0;01.May;01.Mar;12;10.Þub
1;E0;04.10.2009;Chelsea;Liverpool;2;0;H;0;0;D;12;12;8;3;14;17;5;8;1;1;0;0;02.Oca;03.Mar;03.Haz;02.May;Mar.25;Mar.25;Þub.15;Mar.25;03.Mar;02.Oca;03.Þub;Mar.45;02.Oca;03.Þub;03.Haz;02.Oca;03.Þub;03.Þub;02.Oca;03.Oca;03.Oca;02.Oca;03.Mar;03.May;02.Þub;03.Oca;Mar.25;02.Oca;03.Þub;03.May;32;02.Þub;02.Kas;Mar.44;Mar.25;Mar.89;Mar.51;25;Þub.15;02.Oca;Oca.77;Oca.72;19;0;Oca.57;Oca.51;Þub.67;Þub.43
1;E0;04.10.2009;Everton;Stoke;1;1;D;0;0;D;24;8;17;6;5;15;11;4;1;3;0;0;Oca.57;4;6;01.May;Mar.65;Haz.15;Oca.55;Mar.75;6;01.May;03.Eyl;06.May;Oca.57;03.Haz;06.May;Oca.53;03.Haz;6;Oca.53;03.May;05.May;Oca.57;03.Aðu;6;Oca.57;03.May;05.May;Oca.57;03.Haz;6;33;01.Haz;Oca.55;Nis.14;Mar.78;7;Haz.32;25;02.Haz;Oca.93;01.Eyl;Oca.81;17;0;Oca.19;Oca.17;Nis.75;Nis.43
1;E0;04.10.2009;West Ham;Fulham;2;2;D;1;0;H;20;10;10;6;12;9;8;4;3;2;0;1;02.Þub;Mar.25;03.Nis;Oca.95;Mar.25;Mar.55;02.Þub;03.Þub;03.Þub;02.Oca;03.Mar;Mar.35;02.Þub;03.Mar;03.Mar;2;Mar.25;03.Nis;2;03.Þub;03.Þub;02.Þub;Mar.25;03.Mar;02.Oca;03.Þub;03.Nis;02.Þub;03.Þub;03.Þub;32;Þub.25;Þub.16;Mar.35;Mar.24;03.Aðu;Mar.42;25;Þub.16;02.Mar;Oca.76;Oca.71;18;0;Oca.62;Oca.53;Þub.61;Þub.36
1;E0;05.10.2009;Aston Villa;Man City;1;1;D;1;0;H;12;9;6;7;10;8;6;6;1;2;0;0;Þub.75;Mar.25;Þub.63;02.Haz;03.Mar;02.Nis;02.Haz;Mar.25;02.Haz;02.Haz;03.Þub;02.Haz;Þub.62;03.Mar;Þub.62;02.May;03.Þub;02.Haz;Þub.62;03.Mar;Þub.62;Þub.63;03.Nis;Þub.63;02.Haz;03.Þub;02.Haz;02.Haz;03.Þub;Þub.62;31;Þub.82;Þub.65;Mar.43;Mar.27;Þub.73;02.Haz;23;Oca.98;Oca.89;Oca.94;Oca.84;17;0;Oca.99;Oca.88;Oca.96;Oca.88
1;E0;17.10.2009;Arsenal;Birmingham;3;1;H;2;1;H;20;3;12;2;8;16;7;3;1;2;0;0;Oca.17;7;19;Oca.16;06.May;15;Oca.17;7;13;01.Þub;05.May;14;Oca.17;7;15;Oca.15;6;15;Oca.17;7;17;Oca.17;06.May;19;Oca.14;6;15;Oca.17;7;17;33;Oca.18;Oca.16;08.Mar;06.Aðu;23.72;17.Þub;31;01.May;Oca.44;Þub.88;Þub.63;18;0;01.Þub;01.Oca;14;Kas.93
1;E0;17.10.2009;Aston Villa;Chelsea;2;1;H;1;1;D;7;21;5;13;19;13;6;9;2;1;0;0;04.May;03.Haz;01.Aðu;04.Oca;Mar.55;01.Aðu;Nis.33;03.Nis;01.Aðu;4;03.Nis;Oca.85;04.May;03.May;01.Aðu;4;03.Nis;01.Aðu;04.Haz;03.Nis;01.Aðu;Nis.33;03.May;Oca.83;Nis.33;03.Nis;01.Aðu;04.May;03.Nis;Oca.83;33;05.Tem;Nis.46;Mar.78;Mar.47;Oca.85;01.Aðu;31;02.Oca;Oca.92;Oca.93;Oca.82;18;0;03.Nis;Mar.18;Oca.36;Oca.32
1;E0;17.10.2009;Everton;Wolves;1;1;D;0;0;D;13;12;5;6;6;15;6;5;1;3;0;1;Oca.44;04.Þub;06.May;01.Nis;04.Þub;Tem.65;01.Nis;04.Þub;8;Oca.45;4;7;01.May;4;7;01.Nis;04.Þub;7;Oca.44;4;8;Oca.44;Nis.33;7;Oca.44;03.Haz;7;Oca.44;4;8;33;01.May;Oca.44;Nis.46;04.Kas;Aðu.25;Tem.58;30;Oca.83;Oca.73;02.Oca;02.Oca;18;0;Oca.14;01.Ara;May.98;05.Nis
1;E0;17.10.2009;Man United;Bolton;2;1;H;2;0;H;13;15;7;7;15;8;13;1;0;1;0;0;01.Þub;05.May;13;01.Þub;May.75;13;01.Þub;6;13;01.Þub;05.May;14;01.Þub;06.May;13;Oca.18;May.75;13;01.Þub;5;11;01.Þub;6;15;Oca.18;6;11;Oca.22;05.May;15;33;Oca.27;Oca.22;06.Þub;May.68;17.72;13.62;30;Oca.71;Oca.59;Þub.38;Þub.24;18;0;01.Nis;01.Mar;Ara.56;Eki.48
1;E0;17.10.2009;Portsmouth;Tottenham;1;2;A;0;2;A;23;9;13;4;14;13;10;9;3;3;1;1;04.May;03.May;Oca.83;04.Eyl;Mar.65;Oca.65;Nis.25;03.May;01.Aðu;04.Mar;03.Nis;01.Aðu;04.May;03.May;01.Aðu;4;03.Nis;01.Aðu;04.Haz;03.Nis;01.Aðu;5;03.May;Oca.73;4;03.Nis;01.Aðu;04.May;Mar.25;01.Aðu;33;04.Eyl;Nis.47;Mar.65;Mar.45;Oca.91;Oca.81;30;Oca.91;Oca.77;02.May;Oca.97;18;0;03.Nis;Mar.21;Oca.33;Oca.31
1;E0;17.10.2009;Stoke;West Ham;2;1;H;1;1;D;11;12;4;11;16;13;5;6;3;3;0;0;02.Oca;03.Mar;03.Haz;Þub.15;03.Þub;03.Mar;02.Oca;03.Þub;03.Nis;02.Oca;Mar.25;03.Nis;02.Oca;03.Mar;03.May;02.Oca;03.Þub;03.Þub;Þub.15;03.Mar;03.Nis;02.Oca;03.Mar;03.May;2;03.Mar;03.Nis;2;Mar.25;03.Haz;33;02.Þub;02.Kas;Mar.41;Mar.25;Mar.91;03.May;30;Þub.24;02.Kas;Oca.72;Oca.66;18;0;Oca.62;Oca.51;Þub.63;Þub.45
1;E0;17.10.2009;Sunderland;Liverpool;1;0;H;1;0;H;13;15;7;6;20;17;1;7;2;1;0;0;04.Þub;03.Nis;Oca.91;Nis.65;03.Haz;01.Tem;04.Oca;03.Nis;Oca.85;04.Haz;03.May;Oca.75;04.May;03.May;01.Aðu;04.Þub;03.May;Oca.73;04.Haz;03.Nis;01.Aðu;04.May;03.May;01.Aðu;4;03.Nis;01.Aðu;Nis.33;03.Nis;01.Aðu;33;Nis.45;Mar.85;Mar.45;Mar.32;Þub.14;Oca.98;29;Oca.93;Oca.79;02.Oca;Oca.95;17;0;Mar.13;Þub.65;01.May;Oca.41
1;E0;18.10.2009;Blackburn;Burnley;3;2;H;3;1;H;12;9;6;5;18;14;3;2;3;3;0;0;Oca.73;03.Haz;5;Oca.75;Mar.45;04.May;Oca.75;03.Nis;Nis.75;Oca.75;03.May;04.Haz;01.Aðu;03.May;04.May;01.Tem;03.Nis;04.May;Oca.75;03.Nis;5;01.Aðu;03.May;04.May;Oca.75;03.May;04.May;Oca.75;Mar.25;Nis.75;31;01.Aðu;Oca.74;Mar.69;Mar.49;May.53;Nis.86;29;02.Þub;01.Eyl;Oca.96;Oca.83;18;0;Oca.33;Oca.28;Mar.85;Mar.41
1;E0;18.10.2009;Wigan;Man City;1;1;D;1;0;H;13;5;7;4;15;11;6;6;2;1;0;1;5;03.Haz;Oca.73;5;03.Haz;Oca.65;Nis.75;03.May;Oca.72;04.Haz;03.May;Oca.75;5;03.May;Oca.73;Nis.75;03.May;Oca.65;5;03.May;Oca.73;05.May;03.Haz;Oca.67;04.May;03.Nis;01.Tem;5;Mar.25;Oca.73;31;05.May;Nis.88;Mar.75;Mar.54;Oca.84;Oca.72;29;Oca.95;Oca.86;Oca.98;Oca.87;18;0;Mar.75;Mar.41;Oca.33;Oca.28
1;E0;19.10.2009;Fulham;Hull;2;0;H;1;0;H;17;5;11;2;13;15;7;4;1;1;0;0;Oca.67;03.Haz;05.May;Oca.65;Mar.65;5;01.Tem;03.May;04.Eyl;01.Tem;03.May;04.Eyl;Oca.62;Mar.75;05.May;Oca.65;03.May;Nis.75;Oca.62;Mar.75;05.May;Oca.67;03.Haz;05.May;Oca.67;03.Nis;04.May;Oca.67;03.May;5;30;Oca.72;Oca.67;Mar.75;Mar.56;May.97;May.31;29;Þub.14;02.Mar;Oca.83;Oca.72;17;0;Oca.25;Oca.23;Nis.55;Mar.75
1;E0;24.10.2009;Birmingham;Sunderland;2;1;H;1;0;H;19;14;13;6;9;14;6;8;3;1;0;0;02.Eyl;Mar.25;02.May;02.Eyl;03.Mar;02.Mar;Þub.75;03.Þub;02.May;Þub.65;03.Þub;Þub.55;Þub.88;03.Mar;02.Nis;02.Haz;03.Þub;02.May;02.Aðu;03.Mar;02.May;02.Aðu;Mar.25;02.May;Þub.88;03.Þub;02.Nis;02.Aðu;03.Þub;02.May;35;Þub.96;Þub.77;Mar.35;Mar.24;Þub.63;Þub.51;33;Þub.25;02.Aðu;Oca.75;Oca.69;21;0;02.Eyl;Oca.99;Oca.88;Oca.81
1;E0;24.10.2009;Burnley;Wigan;1;3;A;1;1;D;12;13;9;8;12;11;7;4;2;0;0;0;02.May;03.Mar;Þub.88;Þub.35;Mar.15;Þub.95;Þub.35;Mar.25;02.Eyl;02.Nis;03.Þub;Þub.85;02.Nis;03.Mar;Þub.88;02.Mar;03.Þub;02.Aðu;02.Nis;03.Mar;02.Eyl;Þub.38;Mar.25;3;02.Nis;Mar.25;02.Aðu;02.Nis;Mar.25;02.Eyl;35;Þub.58;Þub.43;Mar.38;Mar.24;03.Þub;Þub.88;33;02.Oca;Oca.92;Oca.93;Oca.83;21;0;Oca.84;Oca.75;02.Ara;02.Haz
1;E0;24.10.2009;Chelsea;Blackburn;5;0;H;1;0;H;26;5;15;2;8;10;8;0;0;1;0;0;01.Þub;06.May;15;01.Þub;6;12;01.Þub;6;13;Oca.22;05.Mar;13;01.Þub;6;15;Oca.17;6;13;Oca.17;06.May;19;01.Þub;6;15;Oca.18;05.May;13;Oca.18;6;19;35;01.Þub;Oca.19;Haz.82;06.Ara;25;15.98;33;Oca.64;Oca.59;Þub.42;Þub.23;20;-1.75;Oca.83;01.Aðu;Þub.13;02.Oca
